symbol	globalScore	otGeneticsPortal	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
SFTPC	0.04792513080251261	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.11629265930334882	No data	0.36509284050565904	No data	0	1	0	0	0	0.10994999999999991	No data	0.4026880600125027	-0.7982438284211202	0	No data	No data	No data	1	0
DACH1	0.04785525280599012	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	0.3905516313523058	No data	0	0	0	0	0	0.7946150000000003	No data	No data	-0.6572205992789439	0	No data	No data	0	0.5	0
SCN2A	0.04767949705287338	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3921457609993762	1	1	0	1	1	0	0.9027450000000001	1	-0.9605126067930819	-0.7880557324349885	0	No data	No data	-0.6907724999999999	1	0.5
TICAM1	0.04761112477975671	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	0.3885437710235273	No data	1	0	0	0	0	0	No data	No data	-0.9084864007713711	0	No data	No data	No data	0.5	0
CUBN	0.04747047911283503	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.39042666779946333	No data	No data	No data	1	0	0	0	0	0	No data	-0.3220462596374245	-0.7971889634669457	0	No data	No data	0	1	0
ADRA2B	0.047454053341515715	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.39029157206666076	1	0	0	1	1	0	0.15555499999999967	0	No data	-0.8410782060696528	0	-1	No data	0	-1	0
VTN	0.04729862448040665	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3890132286950163	No data	No data	No data	0	1	0	0	0	0	No data	0.18535111481558664	-0.101334915822818	0	No data	No data	0	1	0
CARD11	0.0472249138316112	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3884069865940647	No data	0	0	0	0	0	0.6013849999999998	No data	-0.8544488435090644	-0.31519331640449844	0	No data	-1	0	0.5	0
BCL6	0.04715284575994767	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.11398702455217895	No data	0.3593174979283486	No data	0	0	1	1	0	0.7379600000000004	1	-0.7159824963534069	-0.9276483075583852	0	No data	No data	0	0.5	-1
CEACAM5	0.04709445420361078	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3873340056847824	No data	No data	0.75	1	0	0	0	0	0	No data	0.09762450510523024	-0.8096466807352917	0	No data	No data	0	1	0
LPCAT1	0.047086321386104434	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	0.3827076353664557	No data	0	0	0	0	0	0.41947499999999993	No data	-0.524692644300896	-0.8512003467281545	0	No data	No data	0	0.5	0
AIRE	0.04706209337340844	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3870678501426591	No data	0	0	0	0	0	0	No data	0.25015628255886635	-0.8235095409468302	0	No data	No data	0	0.5	1
MAN1A2	0.04699023062388641	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.38647680631164777	No data	0	0	0	0	0	0.72699	No data	-0.8438216295061471	-0.7333592400715994	0	No data	No data	-0.036662500000000084	-1	-1
IKZF3	0.04694365858142439	0.06779582642585905	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.18845854725960254	No data	No data	No data	0	0	1	1	0	0.3320250000000001	0	-0.7647426547197332	-0.6953467312697617	0	No data	No data	0	0.75	0
HP	0.046785392956166606	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.38479209426444977	No data	No data	No data	0	1	0	0	0	0	No data	0.13565326109606168	-0.7744650547240031	0	No data	No data	-0.45197000000000004	1	0
TRAF4	0.04658554068300665	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.38314838519472416	No data	0	0	0	0	0	0.8404249999999998	No data	-0.6868097520316733	-0.7078838540540533	0	No data	No data	0	-1	0
TBX21	0.04658184488445982	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2735688589252295	No data	0.31472577392353623	No data	0	0	0	0	0	0.3457949999999997	No data	-0.8546572202542196	-0.31530803521853196	0	No data	No data	0	0.75	0.5
ECEL1	0.04645249193532017	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3820541097590232	No data	0	0	0	0	0	0.7290300000000002	No data	-0.10012502604709317	-0.6420355854662585	0	No data	No data	0	0.75	0
EPAS1	0.04643586084185935	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3819173253295606	1	0	0	1	1	0	0.41379499999999964	1	-0.6501354448843509	-0.9690222986028165	0	-1	-1	0	0.5	-1
HMGN5	0.046345313777461594	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3811726101024863	No data	0	0	0	0	0	0	No data	0.29016461762867274	-0.28957663636764414	0	No data	No data	No data	0.5	-1
FBXL19	0.04589976473042505	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3775081383502163	No data	No data	No data	0	0	0	0	0	0.8664700000000003	No data	-0.9791623254844759	-0.7384502623438971	0	-1	No data	0	-1	-1
SAAL1	0.045827901980903016	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3769170945192051	No data	No data	No data	0	0	0	0	0	0	No data	0.10887684934361319	No data	0	No data	No data	0	-1	-1
CFTR	0.04551957047658717	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.14402761203366518	No data	0.3383742819506283	1	1	0	1	1	1	0	1	0.4576995207334862	-0.9647380971938352	0	-1	No data	0	0.5	0
MMP12	0.04536416935360113	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.37310306972293084	No data	No data	0.75	0	1	1	1	1	0	1	No data	-0.08949666429990372	0	No data	No data	0	0.5	0.5
TMTC3	0.04515187883004226	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3713570607660488	No data	0	0	0	0	0	0.5240699999999997	No data	-0.41883725776203373	-0.8278071332907078	0	No data	No data	0	-1	-1
NPAS3	0.045018522099143525	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3702602522853578	No data	0	0	0	0	0	0.699895	No data	-0.8768493436132527	-0.8254307870609742	0	No data	No data	0	0.5	0
APCS	0.04490395234419126	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.36931795954905977	No data	No data	0.5	0	1	0	0	1	0	No data	0.8501771202333819	-0.757869056622979	0	No data	No data	0	1	0.5
CEBPE	0.044689596028474145	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3675549602359861	No data	1	0	0	0	0	0.66192	No data	0.10679308189206083	-0.6578724958715334	0	No data	No data	0	1	0.5
IFNG	0.04463881457368885	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3014655776383486	No data	0.2626868976479815	1	0	1	0	1	0	0	No data	-0.11189831214836421	-0.9682818594839723	0	No data	No data	No data	0.75	0.5
TIMP1	0.0446069950983286	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.29249375016131135	No data	0.2937521614059353	No data	0	1	0	0	0	0	No data	-0.15617837049385286	-0.903073488581402	0	-1	No data	0	0.5	-1
PTPRC	0.04460457618015661	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2520475664655607	No data	0.3038438126462882	0.5	0	0	1	1	0	0	No data	-0.8799749947905814	-0.8898810246155964	0	-1	No data	0	0.5	-1
TLR3	0.0443725918167373	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.36494772095001593	No data	No data	0.75	0	0	0	1	0	0	No data	-0.13575744946863932	-0.9107232780457447	0	-1	No data	0	-1	0
IL2	0.044351007187074194	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2953596967486694	No data	0.27764199526922734	No data	0	1	1	1	0	0	0	-0.12533861221087728	-0.9039313606550076	0	No data	No data	No data	No data	No data
MAPK8IP3	0.044272176114821926	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3641218399261405	No data	0	0	0	0	0	0.6858649999999997	No data	-0.9412377578662221	-0.8694211997605927	0	No data	No data	0	0.5	-1
CALCA	0.044161726358786305	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3632134326167104	No data	No data	1	0	1	0	0	0	0	No data	0.6801416961867055	-0.9017731968247585	0	No data	No data	0	0.5	0.5
TLX3	0.04415740103772817	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3631778584931824	No data	0	0	0	0	0	0.9656350000000004	No data	-0.11210668889351949	-0.6590801518560985	0	No data	No data	-0.08934750000000005	1	1
CD59	0.04414046196105512	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.253557803503847	No data	0.299649090142768	No data	0	0	0	0	0	0	No data	0.11846217962075434	-0.8269662409432657	0	No data	No data	0	-1	-1
IL3	0.04386707552965918	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.36079004141589677	No data	No data	No data	0	1	0	0	0	0	No data	0.9608251719108147	0	0	No data	No data	No data	No data	No data
MATR3	0.04374429288904727	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.35978020081319745	No data	0	0	0	0	0	0.9055500000000002	No data	-0.9902062929777037	-0.9553762173368296	0	No data	No data	0	-1	-1
GAD1	0.04370836151428626	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	0.3564450249096337	No data	1	0	0	0	1	0.8569000000000002	No data	-0.5306313815378203	-0.8503374520406711	0	No data	No data	-0.09091000000000005	0.75	0.5
NFKB1	0.04346023442018895	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2725186446826818	No data	0.2893142665833705	0.75	0	0	1	1	0	0.3292050000000003	No data	-0.9505105230256303	-0.9126905586543401	0	-1	No data	0	-1	-1
FASLG	0.04340499782585808	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13403860131182216	No data	0.3234799774091436	0.5	1	1	0	0	0	0	No data	-0.23911231506563868	-0.9328589012214356	0	No data	No data	0	0.5	0.5
KCNQ1OT1	0.0432408429981101	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3556395166027983	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	-0.5820928112353907	No data	No data	No data	No data	No data	No data
MAFB	0.04314290433661867	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	0.35179435430790484	No data	0	0	0	0	0	0.8142400000000002	No data	-0.631173161075224	-0.8988058573089747	0	No data	No data	-0.001547500000000035	0.5	0
SNX5	0.0430985547540565	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.35446924981739597	No data	0	0	0	0	0	0.9133650000000003	No data	-0.3061054386330485	-0.8327057576050989	0	No data	No data	-0.10272250000000013	-1	-1
MAPT	0.0430827323784183	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3543391167849821	No data	No data	0.5	1	1	1	1	0	0	1	-0.41185663679933315	-0.8346783241376273	0	No data	No data	0	0.5	0
FSTL1	0.043035315534477134	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.02279740491043579	No data	0.34824978001849716	No data	0	1	0	0	0	0.594155	No data	-0.6524275890810586	-0.8355753751602291	0	No data	No data	0	-1	-1
IL4	0.042971470790149804	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.28723556687369595	No data	0.264753862359861	0.5	0	1	0	0	0	0	No data	0.6303396540946031	-0.7047157142716373	0	-1	No data	No data	No data	No data
PHOX2B	0.04291561272598757	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3529646210933072	No data	0	0	0	0	0	1	No data	-0.7041050218795583	-0.9442485331470107	0	No data	-1	0	0.75	0.5
ENTPD8	0.04288331760939527	0.0687160088113006	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.03647584785669726	No data	No data	No data	0	0	0	0	0	0	No data	0.3808085017712024	-0.4448556073359636	0	No data	No data	0	0.5	0.5
MID1	0.04287126314342542	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.35259986261474024	No data	No data	No data	0	0	0	0	0	0.7601199999999999	No data	-0.7511981662846426	-0.7268887056695363	0	No data	No data	-0.3965525	-1	0
ITGB2	0.04285697322269555	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.35248233344212715	No data	No data	1	1	0	1	1	0	0.031210000000000092	No data	0.09908314232131699	-0.8741891331423013	0	No data	No data	0	0.5	-1
SPAG17	0.04283245725868351	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3522806989459941	No data	0	0	0	0	0	0	No data	-0.3494478016253386	-0.8892119856387589	0	No data	No data	No data	0.5	0
STAT6	0.0426750698205137	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.2124006247677395	No data	0.2978860908296943	No data	0	0	1	1	0	0.27391000000000004	No data	-0.762867264013336	-0.7235426153913512	0	No data	No data	0	-1	-1
HMGB1	0.0425988512653692	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3503593783431222	No data	No data	0.75	0	1	1	1	0	No data	No data	-0.5314648885184414	-0.7140577873119782	0	No data	No data	-0.7558150000000001	-1	-1
IBSP	0.0421850941917648	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3469563835020158	No data	No data	No data	0	1	0	0	0	0	No data	0.5829339445717858	0	0	No data	No data	No data	0.5	1
RAMP3	0.042132103434056004	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.34652055463862397	No data	No data	1	1	0	1	0	0	0.08783999999999992	No data	0.6637841216920193	No data	0	No data	No data	0	-1	0
ALK	0.04197540810422195	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.345231795042551	No data	No data	1	1	0	1	1	1	0.35185000000000033	1	-0.5622004584288394	-0.8168579577794307	0	No data	-1	0	0.5	0.5
COX4I2	0.041926986614705994	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.34483354667525173	No data	0	0	0	0	0	0	No data	0.4907272348405918	-0.24237421752214827	0	No data	No data	0	0.5	0
RELB	0.04160175634258345	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.34215865116576055	No data	0	0	0	0	0	0.15371499999999969	No data	-0.8086059595749114	-0.958404798511572	0	No data	No data	0	-1	0
TNFAIP8L2	0.04159990844331004	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	0.3269451829555298	No data	0	0	0	0	0	0.7010849999999997	No data	0.8079808293394457	-0.7967989117882257	0	No data	No data	0	0.5	0
GYG1	0.04148164288981093	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.34117076361964177	No data	0	0	0	0	1	0.1	No data	0.5426130443842467	-0.8993708428008031	0	No data	No data	0	0.5	-1
SERPINE1	0.041441248401233234	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.27560755970375733	No data	0.26092389833490776	0.25	0	1	1	1	1	0	No data	-0.2784955198999791	-0.9448738829903769	0	-1	No data	0	0.5	-1
FOXM1	0.0414002200899662	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3405010920043476	No data	No data	No data	0	0	1	1	0	0	No data	-0.38768493436132523	-0.9626687144443868	0	No data	No data	0	0.5	0
STAT1	0.04109551177742655	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.13052536872251289	No data	0.30536363964031726	No data	0	0	1	1	0	0.6733350000000001	No data	-0.902583871639925	-0.9324087056497812	0	No data	No data	0	-1	-1
ADAMTSL2	0.040947599999791535	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3367784636068978	No data	0	1	0	0	0	0.4269199999999998	No data	-0.21598249635340694	-0.5512941723678829	0	No data	No data	0	0.5	0
ANGPT2	0.04080485364915509	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	No data	No data	No data	0.12655612105187317	No data	No data	1	0	1	0	0	0	0.2626249999999999	No data	-0.6560741821212752	-0.8813439202360326	0	No data	No data	-0.025252500000000032	-1	0
FOXF1	0.04065378401531719	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3343619386863915	No data	0	0	0	0	0	0.6569899999999997	No data	-0.7535944988539279	-0.9523142671546558	0	No data	No data	0	0.5	0
AHR	0.04047028915892218	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.20600956009820942	No data	0.2813503731346582	1	0	0	1	1	0	0	No data	-0.9383204834340487	-0.9813428898284817	0	-1	No data	0	-1	-1
DUSP1	0.040372903325756826	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	0.32749232067338024	No data	0	0	1	1	0	0.8228900000000003	No data	0.0072931860804335	-0.938426129871065	0	No data	No data	-0.10762999999999998	-1	-1
IL11	0.040224648168856604	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3308324592773327	No data	No data	No data	0	1	0	0	0	0.3969850000000001	No data	0.6080433423629923	No data	0	No data	No data	No data	0.5	0
LGR5	0.040189961297687905	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3305471729313787	No data	0	0	0	0	0	0.2888649999999998	No data	-0.22900604292560955	-0.7807785754554499	0	No data	No data	0	0.5	0
SDC4	0.040078738536822534	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.32963240795070714	No data	No data	No data	1	1	0	0	0	0	No data	0.271931652427589	-0.8255073187459058	0	No data	No data	0	0.5	-1
GATA1	0.04001071506816582	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.01823792392834863	No data	0.32451345976508333	No data	0	0	0	0	0	0.2978200000000001	No data	-0.7256720150031257	-0.9546249698696093	0	-1	-1	0	1	0.5
NDN	0.039994083974705004	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.32893615631770784	No data	0	0	0	0	0	0.1588799999999999	No data	-0.3794540529276933	-0.87084530764336	0	No data	No data	0	-1	-1
IL13RA1	0.03996677612988663	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.02262853524443256	No data	0.32305442585081545	0.75	0	0	0	0	0	0	No data	-0.7228589289435299	-0.24209763885886415	0	No data	No data	0	-1	-1
MYD88	0.039905701614557046	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.25309201344832066	No data	0.2649362415991444	No data	0	0	0	0	0	0.07094499999999967	No data	-0.3117316107522401	-0.8762281824050694	0	-1	-1	No data	-1	0
CMKLR1	0.0398255313157295	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1648578760647677	No data	0.28633540567507354	No data	1	0	1	1	0	0	No data	0.3613252760991874	-0.19037287424326255	0	No data	No data	0	0.5	0
COPA	0.039788967155354994	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	0.3196500133841903	No data	0	1	0	0	0	0.9223849999999999	No data	-0.9764534277974578	-0.6882523578092392	-1	No data	No data	0	-1	-1
GBA1	0.039648526810574805	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.32609407983887356	0.5	0	0	1	1	1	0.16045000000000015	No data	-0.13554907272348404	-0.9584253535155459	0	No data	No data	No data	-1	-1
NOD2	0.03955013082450632	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3252848102110224	No data	No data	1	0	0	1	1	0	0	No data	0.510418837257762	-0.81598734335551	0	No data	No data	0	0.5	0
ATF3	0.03940039185989649	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.1443057809968071	No data	0.28797681882862486	No data	0	0	0	0	0	0.7513800000000004	No data	-0.021358616378412187	-0.17114205646154595	0	No data	No data	0	-1	-1
HOXA5	0.03910894022273515	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3216561850163087	No data	0	0	0	0	0	0.8703699999999998	No data	0.3767451552406751	-0.8332738351326741	0	No data	No data	0	0.5	0
IFIH1	0.038848527112854934	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3195143860574198	No data	No data	No data	0	0	0	0	0	0	No data	0.6482600541779537	-0.869157213342554	0	No data	No data	0	0.5	-1
CCR4	0.03881327633898738	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3192244618258622	1	1	0	1	1	0	0.33333500000000027	No data	0.07855803292352581	-0.20869903485310176	0	No data	No data	0	0.5	0.5
SERPINB1	0.03864326960583242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	0.31022708602121024	No data	0	1	0	0	0	0.02374500000000026	No data	0.6068972702646385	-0.6350471970727406	0	No data	No data	0	0.5	-1
LPAR2	0.03846217547703691	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.021277577916406734	No data	0.3110173960581053	No data	1	0	1	1	0	0.6120699999999999	No data	-0.050114607209835405	-0.20363345368340835	No data	No data	No data	0	0.5	-1
CCRL2	0.038436304887208984	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.31612401475804297	No data	No data	No data	1	0	0	1	0	0	No data	0.8097520316732654	0	0	No data	No data	0	-1	0
PHF14	0.03842706539084188	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.31604802340834154	No data	0	0	0	0	0	0.810125	No data	-0.6334653052719317	-0.6657234704124662	0	No data	No data	0	-1	-1
GPR132	0.03836238891627205	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.31551608396043135	No data	1	0	0	0	0	No data	No data	0.6551364867680767	-0.6235506731173945	0	No data	No data	0	0.5	0
PLAT	0.038257402884100025	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.3146526137053917	No data	No data	1	0	1	1	1	0	0	No data	-0.34309231089810377	-0.9327510506473685	0	-1	No data	0	0.5	0
