symbol	globalScore	otGeneticsPortal	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
KCNA7	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	1	0	0.7039450000000003	No data	-0.16868097520316727	-0.4025761376112691	0	No data	No data	-0.16118500000000005	0.75	0.5
KCNJ2	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.9297400000000003	0	-0.35986663888310066	-0.758892671723152	0	No data	No data	-0.274005	0.5	0
KCND2	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	0	0	0.9523800000000001	No data	-0.4070639716607627	No data	0	No data	No data	-0.4047625	1	0
KCNG1	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.6296300000000002	No data	-0.19254011252344239	No data	0	No data	No data	0	1	0
SCN9A	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.660465	1	-0.24901021046051264	-0.8488954393501088	0	No data	No data	-0.4693149999999999	0.5	0
KCNG4	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	0	0	0	No data	0.9168576786830589	-0.2410537013347977	0	No data	No data	0	1	1
KCNQ2	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.7305050000000002	1	-0.934152948530944	-0.9046951912130236	0	No data	No data	0	1	0.5
SCN4A	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.626905	No data	-0.6547197332777662	-0.8611597120123354	0	No data	No data	-0.2715150000000001	0.75	0.5
KCNA2	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	1	0	0.9699399999999997	No data	-0.6518024588455928	-0.8822904334471479	0	No data	No data	-0.4939875000000001	0.75	0.5
KCNC3	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	0	0	0.6036999999999999	No data	-0.39341529485309434	-0.20744991348439518	0	No data	No data	0	0.5	0
SCN11A	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	1	0	0	No data	-0.10335486559699936	-0.2834589605852611	0	No data	No data	0	0.5	0.5
KCNC1	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.9914549999999999	No data	-0.8089185246926442	-0.20412040524357522	0	No data	No data	-0.33333249999999987	1	0.5
KCNC4	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.7124600000000001	No data	-0.2191081475307356	No data	0	No data	No data	-0.14137500000000003	0.5	0
KCNH3	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.7968600000000002	No data	-0.8284017503646592	-0.31701090703767615	0	No data	No data	0	0.75	0
SCN7A	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0	No data	-0.15565742863096477	No data	0	No data	No data	0	0.5	0
SCN3A	0.3521274726579242	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5792229543910723	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.7399999999999999	No data	-0.9175869972911023	-0.45806794162493086	0	No data	No data	-0.6875	0.5	0.5
