symbol	globalScore	otGeneticsPortal	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
ADRA2B	0.4619748183558772	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7599134970145264	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.15555499999999967	0	No data	-0.8410782060696528	0	-1	No data	0	-1	0
GLIS3	0.45880158681972927	0.7546937720908761	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.19892499999999985	No data	-0.21525317774536357	-0.7065079334132873	0	No data	No data	0	0.5	0
FDPS	0.4342563292545246	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.7143186871936548	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	1	0	1	-0.34798916440925187	No data	-1	-1	No data	No data	0.5	-1
COL11A1	0.43344085841414937	0.7088484362486889	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.08257726667557853	No data	No data	1	0	1	0	0	0	0.6926900000000004	No data	-0.8686184621796207	-0.8291709063649996	0	No data	No data	-0.38538250000000007	0.5	0.5
ZC3H11B	0.4113598029513175	0.6766556400291408	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	No data	-0.7859450669651032	No data	No data	No data	-0.9844725000000001	1	1
TNC	0.40853023011372747	0.6720012075695474	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5	0	1	0	0	0	0.020900000000000318	No data	-0.5664721817045217	-0.2990712457542502	0	No data	No data	0	0.5	-1
SMAD3	0.40822169931755864	0.6668603363765864	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.0926672292192714	No data	No data	No data	0	0	0	1	0	1	No data	-0.6261721191914982	-0.8758300600357	0	No data	-1	-0.8058824999999998	-1	-1
ECRG4	0.4050309607114826	0.6662451751132341	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	0	0	0.15540499999999965	No data	0.5566784746822255	-0.6280455282781094	0	No data	No data	No data	0.5	0
COLGALT2	0.40288751956406926	0.662719377183874	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6166150000000001	No data	0.004480100020837652	-0.27586546904939946	0	No data	No data	-0.07747499999999992	0.5	0
TGFA	0.3979040551520591	0.6545219566360276	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.5	0	1	0	0	0	0.59375	No data	-0.4252969368618462	-0.49354885213452326	0	-1	No data	0	0.5	0
ERG	0.3942928019047605	0.6485817192578817	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	0	0.8225450000000002	No data	-0.7169201917066055	-0.9493363655178374	0	No data	No data	-0.08141999999999996	-1	0
